round,sample,type,raw_report_detected,postchecked_report_detected,compile_ok,attack_ok,repair_ok,raw_safe_fp,postchecked_safe_fp,artifact_dir,evaluation_md
3,OZERC1155BatchMissingOperatorRealCrop,vulnerable,1,1,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155BatchMissingOperatorRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155BatchMissingOperatorRealCrop_evaluation.md
3,OZERC4626WithdrawMissingOwnerAuth,vulnerable,1,0,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawMissingOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawMissingOwnerAuth_evaluation.md
3,OZERC4626WithdrawWrongOwnerAuth,vulnerable,1,0,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawWrongOwnerAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawWrongOwnerAuth_evaluation.md
3,OZERC4626WithdrawAllowanceNotDecreased,vulnerable,0,0,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626WithdrawAllowanceNotDecreased_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626WithdrawAllowanceNotDecreased_evaluation.md
3,AccessControlRoleBypassTransferRealCrop,vulnerable,1,1,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlRoleBypassTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlRoleBypassTransferRealCrop_evaluation.md
3,AccessControlWrongRoleTransferRealCrop,vulnerable,1,1,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlWrongRoleTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlWrongRoleTransferRealCrop_evaluation.md
3,CompoundStyleTransferFromWrongSpender,vulnerable,0,0,0,0,0,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/CompoundStyleTransferFromWrongSpender_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/CompoundStyleTransferFromWrongSpender_evaluation.md
3,AaveVaultWithdrawFromMissingAuth,vulnerable,1,0,1,1,1,,,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AaveVaultWithdrawFromMissingAuth_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AaveVaultWithdrawFromMissingAuth_evaluation.md
3,SafeTransferFromWithAllowance,safe,,,,,,0,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeTransferFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeTransferFromWithAllowance_evaluation.md
3,SafeBurnFromWithAllowance,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBurnFromWithAllowance_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeBurnFromWithAllowance_evaluation.md
3,SafeBatchTransferFrom,safe,,,,,,1,1,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeBatchTransferFrom_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeBatchTransferFrom_evaluation.md
3,SafeInternalMove,safe,,,,,,1,1,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeInternalMove_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeInternalMove_evaluation.md
3,SafeRoleCheckedTransfer,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SafeRoleCheckedTransfer_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SafeRoleCheckedTransfer_evaluation.md
3,OZERC20SafeTransferFromRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafeTransferFromRealCrop_evaluation.md
3,UniswapV2SafeTransferFromRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/UniswapV2SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/UniswapV2SafeTransferFromRealCrop_evaluation.md
3,SolmateERC20SafeTransferFromRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC20SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC20SafeTransferFromRealCrop_evaluation.md
3,OZERC20SafeBurnFromAllowanceRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafeBurnFromAllowanceRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafeBurnFromAllowanceRealCrop_evaluation.md
3,OZERC20SafePermitTransferRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC20SafePermitTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC20SafePermitTransferRealCrop_evaluation.md
3,OZERC721SafeTransferFromRealCrop,safe,,,,,,0,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeTransferFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721SafeTransferFromRealCrop_evaluation.md
3,OZERC721SafeOperatorTransferRealCrop,safe,,,,,,0,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC721SafeOperatorTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC721SafeOperatorTransferRealCrop_evaluation.md
3,SolmateERC721SafeTransferRealCrop,safe,,,,,,0,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/SolmateERC721SafeTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/SolmateERC721SafeTransferRealCrop_evaluation.md
3,OZERC1155SafeTransferRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeTransferRealCrop_evaluation.md
3,OZERC1155SafeBatchTransferRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeBatchTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeBatchTransferRealCrop_evaluation.md
3,OZERC1155SafeOperatorRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC1155SafeOperatorRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC1155SafeOperatorRealCrop_evaluation.md
3,OZERC4626SafeWithdrawFromRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeWithdrawFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626SafeWithdrawFromRealCrop_evaluation.md
3,OZERC4626SafeRedeemFromRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/OZERC4626SafeRedeemFromRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/OZERC4626SafeRedeemFromRealCrop_evaluation.md
3,AccessControlSafeRoleTransferRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/AccessControlSafeRoleTransferRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/AccessControlSafeRoleTransferRealCrop_evaluation.md
3,VaultSafeDelegatedWithdrawRealCrop,safe,,,,,,1,0,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/artifacts/VaultSafeDelegatedWithdrawRealCrop_qwen3_coder_30b,/home/tianlang/smart-audit-llm/reports/publish_exp_60_system_repeat_keep/round_3/evaluations/VaultSafeDelegatedWithdrawRealCrop_evaluation.md
